num_cands,num_voters,pm,vm,size_mult_winners
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,Copeland,2
7,"(20, 21)",IC,GETCHA,5
7,"(20, 21)",IC,Uncovered Set,3
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,2
7,"(20, 21)",IC,GETCHA,3
7,"(20, 21)",IC,Uncovered Set,2
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,4
7,"(20, 21)",IC,Split Cycle,3
7,"(20, 21)",IC,Beat Path,3
7,"(20, 21)",IC,Copeland,2
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,5
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,2
7,"(20, 21)",IC,Split Cycle,3
7,"(20, 21)",IC,Copeland,2
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,4
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,GETCHA,3
7,"(20, 21)",IC,Uncovered Set,2
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,2
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,Copeland,2
7,"(20, 21)",IC,GETCHA,5
7,"(20, 21)",IC,Uncovered Set,3
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,2
7,"(20, 21)",IC,GETCHA,3
7,"(20, 21)",IC,Uncovered Set,2
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,4
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,Copeland,3
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,6
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,Copeland,2
7,"(20, 21)",IC,GETCHA,5
7,"(20, 21)",IC,Uncovered Set,3
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,GETCHA,5
7,"(20, 21)",IC,Uncovered Set,3
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,Copeland,2
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,3
7,"(20, 21)",IC,Copeland,3
7,"(20, 21)",IC,GETCHA,3
7,"(20, 21)",IC,Uncovered Set,3
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,5
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,Copeland,3
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,6
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,Copeland,2
7,"(20, 21)",IC,GETCHA,5
7,"(20, 21)",IC,Uncovered Set,3
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,GETCHA,5
7,"(20, 21)",IC,Uncovered Set,3
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,Copeland,2
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,3
7,"(20, 21)",IC,Copeland,3
7,"(20, 21)",IC,GETCHA,3
7,"(20, 21)",IC,Uncovered Set,3
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,5
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,Copeland,3
7,"(20, 21)",IC,GETCHA,7
7,"(20, 21)",IC,Uncovered Set,6
7,"(20, 21)",IC,Split Cycle,2
7,"(20, 21)",IC,Beat Path,2
7,"(20, 21)",IC,Copeland,2
7,"(20, 21)",IC,GETCHA,5
7,"(20, 21)",IC,Uncovered Set,3
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,Split Cycle,2
7,"(50, 51)",IC,Beat Path,2
7,"(50, 51)",IC,GETCHA,3
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,GETCHA,6
7,"(50, 51)",IC,Uncovered Set,4
7,"(50, 51)",IC,Split Cycle,2
7,"(50, 51)",IC,Beat Path,2
7,"(50, 51)",IC,Copeland,2
7,"(50, 51)",IC,GETCHA,2
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,Split Cycle,2
7,"(50, 51)",IC,Copeland,3
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,3
7,"(50, 51)",IC,Split Cycle,2
7,"(50, 51)",IC,GETCHA,6
7,"(50, 51)",IC,Uncovered Set,3
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,Split Cycle,2
7,"(50, 51)",IC,Beat Path,2
7,"(50, 51)",IC,GETCHA,3
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,GETCHA,6
7,"(50, 51)",IC,Uncovered Set,4
7,"(50, 51)",IC,Split Cycle,2
7,"(50, 51)",IC,Beat Path,2
7,"(50, 51)",IC,Copeland,2
7,"(50, 51)",IC,GETCHA,2
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,Split Cycle,2
7,"(50, 51)",IC,Copeland,3
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,3
7,"(50, 51)",IC,Split Cycle,2
7,"(50, 51)",IC,GETCHA,6
7,"(50, 51)",IC,Uncovered Set,3
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,Split Cycle,2
7,"(50, 51)",IC,Beat Path,2
7,"(50, 51)",IC,GETCHA,3
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,2
7,"(50, 51)",IC,GETCHA,6
7,"(50, 51)",IC,Uncovered Set,5
7,"(50, 51)",IC,Split Cycle,2
7,"(50, 51)",IC,Beat Path,2
7,"(50, 51)",IC,Copeland,2
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,3
7,"(50, 51)",IC,Split Cycle,3
7,"(50, 51)",IC,Beat Path,2
7,"(50, 51)",IC,GETCHA,6
7,"(50, 51)",IC,Uncovered Set,3
7,"(50, 51)",IC,GETCHA,6
7,"(50, 51)",IC,Uncovered Set,5
7,"(50, 51)",IC,Split Cycle,2
7,"(50, 51)",IC,Beat Path,2
7,"(50, 51)",IC,Copeland,2
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,3
7,"(50, 51)",IC,Split Cycle,3
7,"(50, 51)",IC,Beat Path,2
7,"(50, 51)",IC,GETCHA,6
7,"(50, 51)",IC,Uncovered Set,3
7,"(50, 51)",IC,GETCHA,6
7,"(50, 51)",IC,Uncovered Set,5
7,"(50, 51)",IC,Split Cycle,2
7,"(50, 51)",IC,Beat Path,2
7,"(50, 51)",IC,Copeland,2
7,"(50, 51)",IC,GETCHA,7
7,"(50, 51)",IC,Uncovered Set,3
7,"(50, 51)",IC,Split Cycle,3
7,"(50, 51)",IC,Beat Path,2
7,"(50, 51)",IC,GETCHA,6
7,"(50, 51)",IC,Uncovered Set,3
7,"(100, 101)",IC,Split Cycle,3
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,5
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,Copeland,2
7,"(100, 101)",IC,GETCHA,2
7,"(100, 101)",IC,Uncovered Set,2
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,2
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,GETCHA,7
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,GETCHA,7
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,Split Cycle,3
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,5
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,Copeland,2
7,"(100, 101)",IC,GETCHA,2
7,"(100, 101)",IC,Uncovered Set,2
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,2
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,GETCHA,7
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,GETCHA,7
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,Split Cycle,3
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,5
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,Copeland,2
7,"(100, 101)",IC,GETCHA,2
7,"(100, 101)",IC,Uncovered Set,2
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,2
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,GETCHA,7
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,GETCHA,7
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,Copeland,4
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,5
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,GETCHA,7
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,GETCHA,7
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,Copeland,4
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,5
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,GETCHA,6
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,Split Cycle,2
7,"(100, 101)",IC,Beat Path,2
7,"(100, 101)",IC,GETCHA,7
7,"(100, 101)",IC,Uncovered Set,4
7,"(100, 101)",IC,GETCHA,7
7,"(100, 101)",IC,Uncovered Set,4
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,2
7,"(500, 501)",IC,Copeland,2
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,3
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,5
7,"(500, 501)",IC,Split Cycle,2
7,"(500, 501)",IC,Beat Path,2
7,"(500, 501)",IC,GETCHA,6
7,"(500, 501)",IC,Uncovered Set,2
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,2
7,"(500, 501)",IC,Copeland,2
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,3
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,5
7,"(500, 501)",IC,Split Cycle,2
7,"(500, 501)",IC,Beat Path,2
7,"(500, 501)",IC,GETCHA,6
7,"(500, 501)",IC,Uncovered Set,2
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,2
7,"(500, 501)",IC,Copeland,2
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,3
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,4
7,"(500, 501)",IC,Copeland,2
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,3
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,4
7,"(500, 501)",IC,Copeland,2
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,3
7,"(500, 501)",IC,GETCHA,7
7,"(500, 501)",IC,Uncovered Set,4
7,"(1000, 1001)",IC,Split Cycle,2
7,"(1000, 1001)",IC,Beat Path,2
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,3
7,"(1000, 1001)",IC,Copeland,2
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,3
7,"(1000, 1001)",IC,Copeland,3
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,5
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,4
7,"(1000, 1001)",IC,Split Cycle,2
7,"(1000, 1001)",IC,Beat Path,2
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,3
7,"(1000, 1001)",IC,Copeland,2
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,3
7,"(1000, 1001)",IC,Copeland,3
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,5
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,4
7,"(1000, 1001)",IC,Split Cycle,2
7,"(1000, 1001)",IC,Beat Path,2
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,3
7,"(1000, 1001)",IC,Copeland,2
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,3
7,"(1000, 1001)",IC,Copeland,4
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,5
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,4
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,3
7,"(1000, 1001)",IC,Copeland,2
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,3
7,"(1000, 1001)",IC,Copeland,4
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,5
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,4
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,3
7,"(1000, 1001)",IC,Copeland,2
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,3
7,"(1000, 1001)",IC,Copeland,4
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,5
7,"(1000, 1001)",IC,GETCHA,7
7,"(1000, 1001)",IC,Uncovered Set,4
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Copeland,2
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Copeland,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,5
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Copeland,2
7,"(5000, 5001)",IC,GETCHA,4
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,GETCHA,6
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,2
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Copeland,2
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Copeland,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,5
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Copeland,2
7,"(5000, 5001)",IC,GETCHA,4
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,GETCHA,6
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,2
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Copeland,2
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Copeland,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,5
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,GETCHA,6
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,4
7,"(5000, 5001)",IC,Copeland,2
7,"(5000, 5001)",IC,GETCHA,4
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Copeland,2
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Copeland,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,5
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Beat Path,2
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,4
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,GETCHA,6
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Copeland,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,5
7,"(5000, 5001)",IC,Copeland,2
7,"(5000, 5001)",IC,GETCHA,4
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Copeland,2
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Beat Path,2
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,GETCHA,6
7,"(5000, 5001)",IC,Uncovered Set,3
7,"(5000, 5001)",IC,Split Cycle,2
7,"(5000, 5001)",IC,Copeland,3
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,5
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,4
7,"(5000, 5001)",IC,GETCHA,7
7,"(5000, 5001)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,2
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,2
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,2
10,"(4, 5)",IC,Beat Path,2
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,2
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,2
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,2
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,2
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,2
10,"(4, 5)",IC,Beat Path,2
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,2
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,2
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,2
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,2
10,"(4, 5)",IC,GETCHA,10
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,3
10,"(4, 5)",IC,GETCHA,3
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,4
10,"(4, 5)",IC,Beat Path,4
10,"(4, 5)",IC,GETCHA,6
10,"(4, 5)",IC,Uncovered Set,5
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,2
10,"(4, 5)",IC,GETCHA,9
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,3
10,"(4, 5)",IC,GETCHA,9
10,"(4, 5)",IC,Uncovered Set,4
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,3
10,"(4, 5)",IC,GETCHA,3
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,4
10,"(4, 5)",IC,Beat Path,4
10,"(4, 5)",IC,GETCHA,6
10,"(4, 5)",IC,Uncovered Set,5
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,2
10,"(4, 5)",IC,GETCHA,9
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,3
10,"(4, 5)",IC,GETCHA,9
10,"(4, 5)",IC,Uncovered Set,4
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,3
10,"(4, 5)",IC,GETCHA,3
10,"(4, 5)",IC,Uncovered Set,3
10,"(4, 5)",IC,Split Cycle,4
10,"(4, 5)",IC,Beat Path,4
10,"(4, 5)",IC,GETCHA,6
10,"(4, 5)",IC,Uncovered Set,5
10,"(4, 5)",IC,Split Cycle,3
10,"(4, 5)",IC,Beat Path,3
10,"(4, 5)",IC,Copeland,2
10,"(4, 5)",IC,GETCHA,9
10,"(4, 5)",IC,Uncovered Set,3
10,"(10, 11)",IC,Split Cycle,2
10,"(10, 11)",IC,Beat Path,2
10,"(10, 11)",IC,Copeland,2
10,"(10, 11)",IC,GETCHA,10
10,"(10, 11)",IC,Uncovered Set,3
10,"(10, 11)",IC,GETCHA,10
10,"(10, 11)",IC,Uncovered Set,2
10,"(10, 11)",IC,Split Cycle,3
10,"(10, 11)",IC,Beat Path,3
10,"(10, 11)",IC,Copeland,2
10,"(10, 11)",IC,GETCHA,10
10,"(10, 11)",IC,Uncovered Set,4
10,"(10, 11)",IC,Split Cycle,2
10,"(10, 11)",IC,Beat Path,2
10,"(10, 11)",IC,GETCHA,10
10,"(10, 11)",IC,Uncovered Set,2
10,"(10, 11)",IC,Split Cycle,2
10,"(10, 11)",IC,Beat Path,2
10,"(10, 11)",IC,GETCHA,10
10,"(10, 11)",IC,Uncovered Set,2
10,"(10, 11)",IC,Split Cycle,2
10,"(10, 11)",IC,Beat Path,2
10,"(10, 11)",IC,GETCHA,10
10,"(10, 11)",IC,Uncovered Set,2
10,"(10, 11)",IC,GETCHA,10
10,"(10, 11)",IC,Uncovered Set,2
10,"(10, 11)",IC,Split Cycle,2
10,"(10, 11)",IC,Beat Path,2
10,"(10, 11)",IC,GETCHA,10
10,"(10, 11)",IC,Uncovered Set,3
10,"(10, 11)",IC,Split Cycle,2
10,"(10, 11)",IC,Beat Path,2
10,"(10, 11)",IC,GETCHA,10
10,"(10, 11)",IC,Uncovered Set,2
10,"(10, 11)",IC,Split Cycle,2
10,"(10, 11)",IC,Beat Path,2
10,"(10, 11)",IC,Copeland,2
10,"(10, 11)",IC,GETCHA,10
10,"(10, 11)",IC,Uncovered Set,3
10,"(10, 11)",IC,GETCHA,10
10,"(10, 11)",IC,Uncovered Set,2
10,"(10, 11)",IC,Split Cycle,3
